0.53641856	0.1524489	0.04427951	-0.37561503	-0.5308043	-0.6162198	-0.13402155	0.6723198	0.68136066	-0.691018	-0.386441	0.041441135	0.32386512	-0.8628364	-0.73379135	-0.80258226	0.026887864	0.27475792	0.30163836	-0.34901258	0.57056373	0.29515147	0.6029738	-0.2250428	-0.33306694	-0.078539975	-0.6136781	0.3686271	0.46117598	0.25028193	0.90751404	-0.76326877	0.5183289	0.5041775	0.050569844	0.53247106	1.0670999	-0.35045448	0.28396502	0.70095974	-0.3493519	0.09070215	-0.0008699412	0.33041322	0.3284387	-0.7777127	0.42283115	0.7439847	0.063753165	0.46408707	-0.09596539	-0.14228302	-0.013248568	0.003835587	-0.046705376	-0.13165466	0.6870347	-0.30199286	-0.6066461	0.27312937	-0.052962314	0.27415073	0.11621453	0.39767694
0.55567	-0.11980261	-0.27537352	0.5897906	-0.016765846	0.6353301	1.2170624	-0.37135276	-0.51075	-0.04197416	-0.4989672	-0.97254336	-0.020643307	-0.27241555	-0.78826845	0.072635934	-0.52837396	0.34729713	0.1325979	0.3466871	-0.29876485	-0.16538596	-0.15903401	-0.28410837	-0.17940709	-0.8602763	-0.7694099	1.0335612	0.04576795	-0.14119148	0.8159823	0.90954995	-0.57561845	0.80804706	-0.42888895	-0.53625435	-0.0072940052	-0.8076674	-0.459253	0.16172099	0.50921524	-0.8453764	0.2401452	0.32756427	-0.093594566	-0.39904085	0.31772333	-0.29531026	0.28953847	0.5124821	0.16294892	0.65114915	0.36272585	0.016040465	0.10716781	-0.2120617	0.2962774	0.8860293	-0.0607903	-0.058002155	-0.0010755338	0.016868014	-0.1580728	-0.17405571
0.52537954	0.3186382	0.43716085	0.5771581	0.2300348	0.22439544	-0.3444695	0.2683785	-0.19988991	-0.8346526	1.0045321	-0.3238788	1.1930269	0.07807529	0.2813652	-0.86624175	0.88100785	0.9610749	-0.5431353	-0.48284516	-0.15397859	0.297049	-0.5948577	0.2341197	-0.71574056	-1.0826741	0.8114831	0.4970522	0.32364857	-0.5773047	-0.56583166	-0.22200271	-0.10643397	-0.9822188	-0.47835788	-0.24006175	-0.4990953	0.04753229	-0.5692021	-0.8941497	-0.13286044	-0.063701324	-0.43190625	0.13834427	-0.2664446	0.21851134	-0.16795737	0.22265105	0.2712885	0.55416846	-0.37087008	0.48321244	0.5068126	-0.52353185	0.31040633	0.29248825	0.58545476	0.31550565	-0.21845013	-0.79984	0.31639385	-0.6611765	0.26241875	0.30911458
0.30473942	0.042515155	0.16066587	-0.37378058	-0.14702256	0.5947809	0.057232104	0.27297646	-0.06533745	0.83883655	1.0099763	-0.16470516	0.29161394	-0.62497824	-0.6113386	0.23187271	0.9959988	0.9282933	0.057289265	-0.5400765	-0.2349123	-0.6542477	0.25305954	0.7453707	0.35263908	0.07078071	0.101634555	0.9377561	0.17293401	-0.43493935	0.015639607	-0.26323184	-0.27366892	-1.0377225	-0.82266384	0.14418998	-0.33876583	-0.08148732	0.26467666	-0.86162823	0.5238028	0.7756878	0.39164385	-1.6057849	-0.8001553	0.06965261	0.6969917	0.13704069	-0.19912483	-0.20412543	-0.13878244	-0.8137008	0.26606956	0.38477302	-0.16643679	-0.42972776	-0.50191754	0.43470073	0.619297	0.54670316	0.8767856	-0.39489406	-0.20529933	0.08145429
0.5120913	0.6353538	-0.0052195657	-0.6383355	0.05393031	0.19753185	0.01052985	0.36945197	0.44210675	0.16710036	-0.39025536	-0.01339491	0.5755628	-0.08395547	-0.34128168	0.42337248	-0.5055306	0.5055392	0.21676514	0.12391899	-0.024968931	-0.2882696	0.14629029	0.32862493	0.39319068	-0.028106391	0.16176622	-0.31367403	-0.13352841	-0.33013648	0.50143653	-0.117274374	-0.15184	0.5228775	0.106117666	0.7119276	-0.62049043	-0.016029954	0.040124077	-0.61528236	-0.63734215	-0.6108398	1.1460443	-0.55334	-0.57381505	0.41413474	0.49625018	0.32162404	0.5613477	-0.5785545	-0.3173501	0.14253986	0.18143536	0.8034916	-0.29251188	-0.8131417	-0.93734664	1.1761527	-0.37530714	0.11940653	0.15202603	0.08675152	-0.18960819	0.3846423
-0.0638756	-0.029030165	0.10200422	0.22538738	-0.52587265	0.5262641	-0.5845203	-0.88048327	0.43109024	0.8054904	-0.042633094	0.41984782	-0.52059656	0.16818476	0.7981688	-0.022157576	0.27836904	0.2398538	0.35066798	-0.16263874	-0.0905933	0.016127164	-0.30938804	-0.24154252	-0.23159187	-0.72693574	0.16556713	0.06268102	0.3650504	-0.71408516	-0.040236033	-0.17888421	-0.2347919	0.298004	1.0878253	-0.034024958	0.17533204	0.18237807	-0.9583305	0.16554266	-0.96751505	-0.26660582	0.87099624	-0.029705405	-0.47027504	-0.3414366	0.5322307	0.16494338	-0.18171889	0.36586046	0.4390909	0.86136377	0.15092726	0.25118592	-0.39412335	0.91268367	-0.40903723	-0.09887084	0.80033463	0.4947191	0.35105902	-0.037328303	0.90462846	0.3790048
-0.09213472	-0.25050732	1.1893071	0.42052624	0.826399	0.37949505	-0.37621313	0.6003896	1.1281725	0.34467086	-0.41259024	0.637518	0.69544256	0.53463244	0.23864476	-0.07652584	-0.8433581	-0.2297428	-0.24830745	0.5015624	-0.88300484	0.47920737	0.78258204	0.926955	0.10021568	0.42942372	-0.14199366	0.20172483	-0.4215231	0.3735768	0.38992652	0.26256934	-0.28772074	0.55233324	0.18908358	-0.26200488	-0.03358539	0.84884745	0.3759511	0.07040802	-0.10841396	0.19538067	-0.0024385054	0.58821315	0.24796109	0.029290933	-0.50302655	0.5204037	-0.4005626	-0.1857716	0.49429184	-0.25067392	-0.39788735	-0.20227121	0.20370151	0.46754462	0.59619075	-0.64423347	0.7329202	0.52152526	-0.44844013	0.14888874	-0.8873376	-0.26521236
0.38685653	0.9231987	0.9080956	0.60920745	-0.19110546	0.30244026	-0.115041755	-0.57177323	0.920367	0.20509957	-0.070034586	-0.35953858	-0.48390487	0.8406912	0.42598444	-0.29915065	0.13700607	-0.027334994	-0.61025214	-2.4693283e-05	0.29191285	-0.4258834	0.28374302	0.35438088	-0.33967918	0.44513085	-0.37467778	0.75806195	-0.59129775	-0.43113977	-0.015748285	-0.18771282	-0.118158534	-0.49292123	-0.087728426	-0.56523794	0.6209208	-0.5022467	0.17098874	1.0283118	0.28525397	-0.43407544	0.4453317	-0.163559	-0.13294494	0.05743074	-0.0009559529	-0.2557758	0.59337294	-0.005048507	0.21497534	-0.2752214	0.21270022	-0.5225133	0.06815589	-0.6508181	-0.38302767	0.021398658	0.008878593	-0.22975525	0.23400415	-0.16798839	-0.092286445	0.2607352
0.022506528	-0.60044104	0.66877276	-0.015781712	0.44572744	0.55698305	-0.45173153	0.21705821	0.34509474	0.41673005	0.20806712	0.32735744	-0.7857906	-0.21105434	-0.07263756	0.12811376	0.5032097	-0.1247027	-1.0041741	-0.029190592	0.8197538	-0.45970708	0.24510868	-0.39063767	-0.08352583	-0.31598383	1.1138852	-0.04107385	0.5157382	0.3811966	0.3761884	-0.1398364	-0.00020577574	0.18056041	-0.060169682	0.53847116	0.36812434	0.24165152	0.25303915	-0.11899694	-0.071055174	-0.24845974	-0.13221948	0.64380985	0.53991395	0.0032432831	0.3342928	0.3242675	-0.22005473	-0.3167713	-0.42399898	0.9696234	0.41232795	0.2747452	-0.23771611	0.03765127	-0.59361196	-0.33094165	0.5903882	-0.40561756	-0.5854374	-0.15282	-0.22203426	-0.05512317
-0.5750399	-0.32228878	0.24214819	-0.25337186	0.025525348	0.15545936	0.0038704686	-0.11672151	-0.37131134	-0.26758432	1.2086679	-0.39523575	-0.024769993	-0.45969096	-0.004671938	0.35277364	0.22979556	-0.06181387	-0.2260791	0.06654975	0.47855517	-0.4950051	0.55500984	1.3176395	-0.52003485	0.24714196	0.12194366	-0.3713063	0.85783523	0.054721177	-0.46202073	0.30059788	0.38365436	0.19368578	0.091209956	-0.9385202	-0.30615145	-0.052375074	0.09037011	-0.5054823	-0.62523377	0.055295087	-0.29149264	-1.3452234	0.41262105	0.10999288	-0.46494406	-0.17927876	-0.24086691	-0.12757243	-0.39123803	-0.10535373	1.1287526	0.2979406	-1.17536	0.2650509	-0.37020537	0.3765052	0.7048402	-0.4289265	0.46473983	-0.18340594	-0.7781965	-0.32642493
0.217196	-0.828939	-0.005116502	0.12364205	0.13555367	-0.18597569	-0.04819636	-0.073754504	0.075397074	0.054344103	-0.23297937	-0.6730393	-0.016204918	-0.12027473	0.7526329	0.14990437	0.22485785	-0.6777635	0.04497182	-0.51342416	0.11190693	-0.3514682	-0.9221071	-0.112321734	-0.19445617	-0.24808832	0.19955438	0.533824	0.36634034	0.1905576	0.55915976	-0.26965937	0.3650884	-0.33853787	0.8047587	-0.08765192	0.5544354	0.94800115	-0.37671408	-0.40100738	-0.9358852	-1.061068	0.30917168	0.08336375	-0.1552818	0.24737518	0.20274009	0.14879143	0.38108456	0.73759955	1.0136701	0.8892655	-0.53733325	-0.41845384	-0.49282488	-0.0013747436	0.5684773	-0.38377008	-0.92137474	-0.5498369	0.39754364	0.024684338	-0.30708194	-0.21095696
0.24848905	-0.046617083	0.22074664	0.4838725	0.58232075	-0.051615614	-0.4422112	-0.81382096	-0.2533653	0.28179395	-0.04145765	-0.4904286	-0.15527149	-1.0152482	0.46201864	-0.22316085	0.3537396	-0.29534158	0.2327789	-0.5946256	-0.2339164	-0.46122786	0.42725894	-0.311001	-0.31521562	0.6680646	0.6867229	-0.015436766	0.36423352	0.009031024	0.277475	-0.311216	0.4262094	-0.38009688	0.47914657	0.64181346	0.081567496	-0.3739162	0.5258519	-0.7880816	0.95284915	0.2667309	0.8067888	-0.01766339	-0.25735062	-0.11353674	-0.12186394	-0.2160923	-0.0018255966	0.13964944	0.52018034	-0.5067763	-0.3263037	0.68633884	-0.20030479	0.99815214	0.5250431	-0.72916293	-0.0065554427	0.014864288	-0.25205112	0.27841854	-0.1883967	1.0586244
